,time,load_consumption,temperature,pressure,dew_point,heat_index,humidity,solar_irradiance,uv_index,wind_chill
64964,2023-04-20 5:10:00,26723.2,10.8,100989.6,9.5,10.2,89.4,56.6,0.0,10.8
64965,2023-04-20 5:15:00,26966.4,10.8,100995.7,9.6,10.3,90.0,70.2,0.0,10.8
64966,2023-04-20 5:20:00,25795.2,10.8,100995.0,9.7,10.3,90.0,51.0,0.0,10.8
64967,2023-04-20 5:25:00,25866.6,10.9,100997.7,9.7,10.4,90.0,38.0,0.0,10.9
64968,2023-04-20 5:30:00,22069.3,10.8,101005.8,9.6,10.3,89.2,34.2,0.0,10.8
64969,2023-04-20 5:35:00,19072.7,10.9,101007.9,9.6,10.3,89.4,43.2,0.0,10.8
64970,2023-04-20 5:40:00,19215.7,10.9,101004.5,9.6,10.4,89.2,52.6,0.0,10.9
64971,2023-04-20 5:45:00,19134.2,10.9,101007.9,9.8,10.4,90.0,52.2,0.0,10.9
64972,2023-04-20 5:50:00,18821.2,10.9,101009.9,9.8,10.4,90.0,54.6,0.0,10.9
64973,2023-04-20 5:55:00,18883.1,10.9,101011.9,9.7,10.4,89.8,75.6,0.0,10.9
64974,2023-04-20 6:00:00,18705.6,11.0,101012.6,9.7,10.4,89.0,75.8,0.0,11.0
64975,2023-04-20 6:05:00,19386.5,11.0,101018.0,9.7,10.5,89.0,59.6,0.0,11.0
64976,2023-04-20 6:10:00,19994.0,11.1,101014.6,9.8,10.6,89.0,50.6,0.0,11.1
64977,2023-04-20 6:15:00,21273.6,11.2,101017.3,10.0,10.7,90.0,46.6,0.0,11.2
64978,2023-04-20 6:20:00,22545.1,11.2,101024.1,9.9,10.7,89.2,43.0,0.0,11.2
64979,2023-04-20 6:25:00,22805.0,11.2,101026.1,9.9,10.7,88.8,41.2,0.0,11.2
64980,2023-04-20 6:30:00,22171.2,11.3,101032.2,10.0,10.8,88.8,39.4,0.0,11.3
64981,2023-04-20 6:35:00,22650.9,11.4,101032.2,10.1,10.9,89.0,37.4,0.0,11.4
64982,2023-04-20 6:40:00,23605.3,11.4,101035.6,10.1,11.0,88.8,33.8,0.0,11.4
64983,2023-04-20 6:45:00,22604.9,11.4,101040.4,10.0,10.9,87.6,34.6,0.0,11.4
64984,2023-04-20 6:50:00,23226.3,11.5,101041.0,10.0,11.0,87.4,37.8,0.0,11.5
64985,2023-04-20 6:55:00,23968.5,11.5,101043.8,10.0,11.0,87.6,38.2,0.0,11.5
64986,2023-04-20 7:00:00,24286.8,11.5,101048.5,10.1,11.0,88.0,45.6,0.0,11.5
64987,2023-04-20 7:05:00,26063.8,11.6,101047.8,10.1,11.1,88.0,55.8,0.0,11.6
64988,2023-04-20 7:10:00,27144.9,11.6,101048.5,10.1,11.1,87.6,58.8,0.0,11.6
64989,2023-04-20 7:15:00,26880.0,11.6,101046.5,9.9,11.1,85.4,69.6,0.0,11.6
64990,2023-04-20 7:20:00,26631.1,11.8,101043.8,9.8,11.2,84.2,90.2,0.2,11.8
64991,2023-04-20 7:25:00,26908.5,11.9,101041.7,9.7,11.2,82.4,97.6,0.5,11.9
64992,2023-04-20 7:30:00,26540.3,12.0,101035.6,9.8,11.4,82.6,108.8,0.5,12.0
64993,2023-04-20 7:35:00,28009.7,12.0,101028.9,9.7,11.4,81.0,132.6,0.6,12.0
64994,2023-04-20 7:40:00,30193.2,12.1,101024.8,9.7,11.5,80.8,175.8,0.8,12.1
64995,2023-04-20 7:45:00,30946.6,12.2,101023.4,9.8,11.6,80.6,214.8,1.1,12.2
64996,2023-04-20 7:50:00,30345.2,12.3,101023.4,9.7,11.6,79.4,351.4,1.5,12.3
64997,2023-04-20 7:55:00,30475.0,12.5,101024.1,9.9,11.9,79.4,695.4,2.0,12.5
64998,2023-04-20 8:00:00,32053.5,13.0,101028.2,10.2,12.4,78.6,590.8,1.5,13.0
64999,2023-04-20 8:05:00,33672.8,13.3,101026.8,10.4,12.7,77.4,296.8,1.1,13.3
65000,2023-04-20 8:10:00,35144.2,13.4,101031.6,10.2,12.8,75.6,257.6,1.0,13.4
65001,2023-04-20 8:15:00,34314.1,13.5,101034.3,10.1,12.8,74.2,212.8,0.9,13.5
65002,2023-04-20 8:20:00,35135.9,13.5,101042.4,10.1,12.9,74.0,165.8,0.7,13.5
65003,2023-04-20 8:25:00,32152.8,13.5,101049.2,10.1,12.9,74.2,129.6,0.5,13.5
65004,2023-04-20 8:30:00,33826.8,13.5,101053.2,9.7,12.8,71.8,115.2,0.5,13.4
65005,2023-04-20 8:35:00,32202.5,13.4,101050.5,9.7,12.7,72.2,105.6,0.5,13.4
65006,2023-04-20 8:40:00,30258.4,13.3,101046.5,9.5,12.6,71.6,107.6,0.5,13.3
65007,2023-04-20 8:45:00,32604.7,13.3,101044.4,9.7,12.6,72.6,109.8,0.6,13.3
65008,2023-04-20 8:50:00,34031.6,13.3,101043.1,9.6,12.6,72.0,106.0,0.6,13.1
65009,2023-04-20 8:55:00,35148.3,13.3,101053.9,9.5,12.5,71.4,68.8,0.1,13.0
65010,2023-04-20 9:00:00,33831.0,13.2,101066.1,9.4,12.5,71.2,38.4,0.0,13.2
65011,2023-04-20 9:05:00,33541.9,13.2,101070.2,9.4,12.4,71.2,35.2,0.0,13.2
65012,2023-04-20 9:10:00,33988.8,13.2,101070.8,9.4,12.4,71.8,46.6,0.0,13.2
65013,2023-04-20 9:15:00,32662.6,13.1,101079.0,9.3,12.3,71.4,44.8,0.0,13.1
65014,2023-04-20 9:20:00,33664.0,13.0,101091.8,9.7,12.3,74.2,26.2,0.0,13.0
65015,2023-04-20 9:25:00,35203.5,13.0,101107.4,9.6,12.2,74.4,17.2,0.0,13.0
65016,2023-04-20 9:30:00,34650.5,12.8,101112.8,9.6,12.1,75.0,16.0,0.0,12.8
65017,2023-04-20 9:35:00,33533.8,12.7,101111.5,9.6,12.0,76.0,17.8,0.0,12.7
65018,2023-04-20 9:40:00,32397.2,12.6,101107.4,9.9,11.9,78.6,24.2,0.0,12.6
65019,2023-04-20 9:45:00,35830.2,12.4,101106.7,10.0,11.8,80.6,25.4,0.0,12.4
65020,2023-04-20 9:50:00,35941.9,12.2,101113.5,10.1,11.7,82.8,23.8,0.0,12.2
65021,2023-04-20 9:55:00,35327.7,12.1,101121.6,10.0,11.5,83.0,21.8,0.0,12.1
65022,2023-04-20 10:00:00,35473.8,11.9,101113.5,10.0,11.4,84.6,33.2,0.0,11.9
65023,2023-04-20 10:05:00,36902.1,11.7,101106.1,10.0,11.2,85.4,38.2,0.0,11.7
65024,2023-04-20 10:10:00,36286.7,11.6,101104.0,10.0,11.1,86.8,48.2,0.0,11.6
65025,2023-04-20 10:15:00,36174.6,11.5,101106.1,10.0,11.0,87.4,66.6,0.1,11.5
65026,2023-04-20 10:20:00,36142.7,11.5,101110.1,9.9,10.9,87.4,75.2,0.4,11.5
65027,2023-04-20 10:25:00,36095.4,11.5,101110.8,10.1,11.0,88.6,48.4,0.0,11.5
65028,2023-04-20 10:30:00,37156.8,11.5,101100.6,10.1,11.0,88.2,64.0,0.2,11.5
65029,2023-04-20 10:35:00,36648.0,11.5,101094.5,10.0,11.0,88.0,82.4,0.5,11.5
65030,2023-04-20 10:40:00,35528.3,11.5,101095.2,10.1,11.0,88.6,113.8,0.7,11.5
65031,2023-04-20 10:45:00,35199.1,11.6,101091.8,10.2,11.1,88.4,139.6,0.8,11.6
65032,2023-04-20 10:50:00,35023.1,11.7,101087.1,10.3,11.3,88.6,191.0,1.1,11.7
65033,2023-04-20 10:55:00,35231.7,11.9,101078.3,10.7,11.5,89.6,379.8,2.1,11.9
65034,2023-04-20 11:00:00,34565.2,12.2,101074.9,11.0,11.8,90.6,443.8,2.6,12.2
65035,2023-04-20 11:05:00,35696.4,12.4,101070.8,11.1,12.0,89.6,397.0,2.4,12.4
65036,2023-04-20 11:10:00,35766.1,12.5,101057.3,11.1,12.1,87.8,348.6,2.1,12.5
65037,2023-04-20 11:15:00,35481.1,12.7,101051.2,11.0,12.3,85.6,323.8,1.8,12.7
65038,2023-04-20 11:20:00,36929.0,12.9,101048.5,11.1,12.5,85.0,379.6,2.0,12.9
65039,2023-04-20 11:25:00,34740.4,13.1,101046.5,10.9,12.6,83.0,347.0,1.9,13.1
65040,2023-04-20 11:30:00,34403.4,13.2,101044.4,10.8,12.7,81.0,280.4,1.6,13.2
65041,2023-04-20 11:35:00,34879.1,13.3,101043.8,10.8,12.7,80.6,198.0,1.2,13.3
65042,2023-04-20 11:40:00,35573.1,13.3,101043.8,10.6,12.7,79.0,184.2,1.1,13.3
65043,2023-04-20 11:45:00,35595.2,13.3,101040.4,10.7,12.8,79.8,187.4,1.1,13.3
65044,2023-04-20 11:50:00,36285.9,13.3,101040.4,10.7,12.8,79.8,191.8,1.0,13.3
65045,2023-04-20 11:55:00,37482.5,13.3,101037.7,10.8,12.8,80.2,256.2,1.5,13.3
65046,2023-04-20 12:00:00,36637.2,13.3,101032.2,10.6,12.8,79.0,220.6,1.3,13.3
65047,2023-04-20 12:05:00,39435.5,13.3,101032.2,10.7,12.8,79.4,196.8,1.1,13.3
65048,2023-04-20 12:10:00,36539.8,13.4,101028.2,10.8,12.8,79.8,208.8,1.2,13.4
65049,2023-04-20 12:15:00,36892.4,13.4,101029.5,10.7,12.8,78.8,184.4,1.1,13.4
65050,2023-04-20 12:20:00,37426.2,13.3,101029.5,10.5,12.8,77.6,149.8,0.9,13.3
65051,2023-04-20 12:25:00,37769.2,13.3,101026.1,10.4,12.7,77.0,139.2,0.8,13.3
65052,2023-04-20 12:30:00,35168.6,13.3,101023.4,10.3,12.7,76.4,137.6,0.8,13.3
65053,2023-04-20 12:35:00,34868.0,13.3,101022.8,10.1,12.7,75.6,133.4,0.8,13.3
65054,2023-04-20 12:40:00,33291.1,13.3,101020.0,10.1,12.6,75.6,192.0,1.1,13.3
65055,2023-04-20 12:45:00,34324.5,13.3,101018.0,10.0,12.6,75.0,263.6,1.5,13.3
65056,2023-04-20 12:50:00,32702.2,13.4,101014.0,10.1,12.7,74.8,249.4,1.4,13.4
65057,2023-04-20 12:55:00,34071.1,13.5,101014.6,10.0,12.8,74.0,170.4,1.0,13.5
65058,2023-04-20 13:00:00,34476.5,13.5,101009.2,10.1,12.8,73.8,189.2,1.0,13.5
65059,2023-04-20 13:05:00,35085.0,13.6,100998.4,10.0,12.9,73.4,219.0,1.3,13.6
65060,2023-04-20 13:10:00,32421.3,13.6,100994.3,10.0,12.9,73.0,207.4,1.2,13.6
65061,2023-04-20 13:15:00,33753.1,13.6,100991.6,10.1,12.9,73.6,219.4,1.3,13.6
65062,2023-04-20 13:20:00,33153.1,13.6,100993.6,10.0,12.9,73.0,189.8,1.1,13.5
65063,2023-04-20 13:25:00,32508.4,13.6,100986.2,10.0,12.9,72.8,193.4,1.1,13.1
65064,2023-04-20 13:30:00,33189.1,13.6,100985.5,10.0,13.0,73.0,185.0,1.0,13.3
65065,2023-04-20 13:35:00,40572.8,13.7,100979.4,10.0,13.0,72.4,171.0,0.9,13.1
65066,2023-04-20 13:40:00,39066.9,13.7,100978.1,10.0,13.0,72.6,185.0,1.0,13.6
65067,2023-04-20 13:45:00,40121.5,13.7,100973.3,9.9,13.0,72.0,176.4,0.9,13.3
65068,2023-04-20 13:50:00,37725.7,13.7,100967.2,9.8,13.0,71.2,179.2,0.9,13.2
65069,2023-04-20 13:55:00,36660.8,13.7,100965.9,9.7,13.0,70.2,195.0,1.0,13.0
65070,2023-04-20 14:00:00,40027.8,13.8,100967.2,9.9,13.1,71.0,239.4,1.1,13.4
65071,2023-04-20 14:05:00,39384.1,13.9,100963.2,9.8,13.2,70.2,320.2,1.5,13.6
65072,2023-04-20 14:10:00,36884.2,14.0,100957.1,9.8,13.3,69.2,325.8,1.5,13.6
65073,2023-04-20 14:15:00,37255.3,14.2,100948.3,9.9,13.4,68.6,298.6,1.4,14.0
65074,2023-04-20 14:20:00,36854.2,14.3,100945.5,10.0,13.6,68.2,316.2,1.5,14.1
65075,2023-04-20 14:25:00,38788.8,14.4,100944.2,9.9,13.7,67.4,359.8,1.6,14.3
65076,2023-04-20 14:30:00,38674.6,14.6,100935.4,10.0,13.9,67.2,476.6,2.1,14.4
65077,2023-04-20 14:35:00,38218.3,14.9,100930.6,10.2,14.2,66.8,563.2,2.3,14.7
65078,2023-04-20 14:40:00,37680.2,15.2,100923.9,10.3,14.4,65.6,659.2,2.3,15.1
65079,2023-04-20 14:45:00,38949.3,15.4,100919.1,10.5,14.7,65.2,731.6,2.3,15.1
65080,2023-04-20 14:50:00,37890.0,15.6,100915.1,10.4,14.9,64.0,690.2,2.0,15.5
65081,2023-04-20 14:55:00,37481.0,15.7,100905.6,10.4,15.0,63.2,613.6,1.9,15.6
65082,2023-04-20 15:00:00,38005.6,15.7,100896.8,10.2,15.0,62.2,266.2,1.4,15.6
65083,2023-04-20 15:05:00,35215.1,15.6,100894.8,10.0,14.8,61.8,255.0,1.4,15.0
65084,2023-04-20 15:10:00,32771.9,15.5,100903.6,10.0,14.7,62.4,282.0,1.3,15.4
65085,2023-04-20 15:15:00,32751.5,15.4,100915.1,10.0,14.7,62.2,169.4,0.9,15.4
65086,2023-04-20 15:20:00,32634.3,15.4,100917.1,9.8,14.6,61.6,153.8,0.9,15.1
65087,2023-04-20 15:25:00,32339.6,15.3,100928.6,9.7,14.5,61.2,121.4,0.7,15.3
65088,2023-04-20 15:30:00,33608.7,15.3,100934.7,9.6,14.5,60.6,94.2,0.3,15.3
65089,2023-04-20 15:35:00,33103.9,15.4,100934.7,9.5,14.6,59.8,84.4,0.0,15.4
65090,2023-04-20 15:40:00,32342.1,15.4,100934.0,9.5,14.6,59.4,86.8,0.0,15.3
65091,2023-04-20 15:45:00,30927.5,15.4,100938.1,9.3,14.5,59.0,107.4,0.4,14.9
65092,2023-04-20 15:50:00,32327.6,15.3,100938.1,9.3,14.4,59.4,125.6,0.5,15.0
65093,2023-04-20 15:55:00,32059.3,15.2,100940.8,9.5,14.4,60.8,98.2,0.6,15.1
65094,2023-04-20 16:00:00,32181.2,15.1,100943.5,9.5,14.2,61.6,74.4,0.5,15.0
65095,2023-04-20 16:05:00,31685.7,14.9,100944.9,9.7,14.1,63.6,78.6,0.5,14.8
65096,2023-04-20 16:10:00,31560.3,14.8,100938.8,9.8,14.0,64.8,88.0,0.4,14.4
65097,2023-04-20 16:15:00,30984.0,14.6,100938.1,10.0,13.9,66.4,90.6,0.0,14.6
65098,2023-04-20 16:20:00,33507.1,14.6,100940.1,10.0,13.8,67.2,70.2,0.0,14.0
65099,2023-04-20 16:25:00,34831.2,14.5,100951.6,10.0,13.8,67.2,62.0,0.0,14.0
65100,2023-04-20 16:30:00,33525.4,14.4,100964.5,10.0,13.7,67.8,50.8,0.0,14.2
65101,2023-04-20 16:35:00,34146.2,14.4,100961.8,9.8,13.6,67.2,55.0,0.0,14.1
65102,2023-04-20 16:40:00,34571.5,14.4,100967.9,9.8,13.6,66.8,49.0,0.0,13.5
65103,2023-04-20 16:45:00,34337.2,14.4,100972.0,9.7,13.6,66.6,41.0,0.0,14.2
65104,2023-04-20 16:50:00,33910.8,14.4,100959.8,9.6,13.6,65.6,41.2,0.0,13.9
65105,2023-04-20 16:55:00,33293.9,14.5,100956.4,9.5,13.7,65.0,36.2,0.0,13.9
65106,2023-04-20 17:00:00,31358.9,14.6,100958.4,9.6,13.8,64.6,31.2,0.0,13.7
65107,2023-04-20 17:05:00,32513.8,14.6,100965.9,9.5,13.8,64.0,25.8,0.0,13.9
65108,2023-04-20 17:10:00,29987.5,14.7,100965.9,9.5,13.9,63.8,21.0,0.0,13.6
65109,2023-04-20 17:15:00,30136.9,14.7,100975.3,9.5,13.9,63.6,19.6,0.0,13.5
65110,2023-04-20 17:20:00,30180.1,14.7,100967.9,9.6,13.9,64.0,18.8,0.0,13.7
65111,2023-04-20 17:25:00,29530.0,14.7,100951.0,9.6,13.9,64.0,16.2,0.0,13.9
65112,2023-04-20 17:30:00,29279.5,14.7,100972.0,9.5,13.9,63.8,12.2,0.0,13.7
65113,2023-04-20 17:35:00,32073.3,14.7,100976.0,9.4,13.9,63.0,11.0,0.0,13.9
65114,2023-04-20 17:40:00,33482.2,14.7,100991.6,9.5,13.9,63.8,10.6,0.0,14.4
65115,2023-04-20 17:45:00,31621.5,14.6,100996.3,9.7,13.8,65.0,8.2,0.0,13.9
65116,2023-04-20 17:50:00,30602.9,14.4,100983.5,9.6,13.6,65.4,6.6,0.0,13.9
65117,2023-04-20 17:55:00,30767.7,14.3,100982.8,9.7,13.5,66.6,4.0,0.0,13.6
65118,2023-04-20 18:00:00,34422.0,14.2,100988.2,9.7,13.4,67.0,0.0,0.0,13.4
65119,2023-04-20 18:05:00,35106.7,14.1,100992.3,9.7,13.4,68.0,0.0,0.0,13.8
65120,2023-04-20 18:10:00,37990.5,14.0,101005.1,9.7,13.2,68.2,0.0,0.0,13.3
65121,2023-04-20 18:15:00,32895.3,13.9,101013.3,9.7,13.1,69.0,0.0,0.0,13.6
65122,2023-04-20 18:20:00,31722.3,13.8,101031.6,9.7,13.1,69.8,0.0,0.0,13.3
65123,2023-04-20 18:25:00,30931.7,13.7,101040.4,9.7,13.0,70.2,0.0,0.0,13.3
65124,2023-04-20 18:30:00,28921.8,13.7,101043.1,9.8,12.9,71.0,0.0,0.0,13.1
65125,2023-04-20 18:35:00,27581.3,13.6,101059.3,9.7,12.9,71.0,0.0,0.0,12.9
65126,2023-04-20 18:40:00,27936.1,13.7,101055.9,9.8,12.9,71.0,0.0,0.0,13.6
65127,2023-04-20 18:45:00,28093.4,13.7,101047.8,9.8,12.9,71.0,0.0,0.0,12.8
65128,2023-04-20 18:50:00,27384.1,13.7,101048.5,9.7,13.0,70.0,0.0,0.0,12.8
65129,2023-04-20 18:55:00,34090.0,13.8,101045.8,9.7,13.0,70.0,0.0,0.0,12.8
65130,2023-04-20 19:00:00,36089.4,13.8,101051.9,9.7,13.0,70.0,0.0,0.0,12.8
65131,2023-04-20 19:05:00,38040.5,13.8,101062.0,9.7,13.0,70.0,0.0,0.0,13.1
65132,2023-04-20 19:10:00,40303.0,13.7,101087.8,9.7,13.0,70.0,0.0,0.0,13.5
65133,2023-04-20 19:15:00,37169.8,13.7,101096.6,9.7,12.9,70.8,0.0,0.0,13.3
65134,2023-04-20 19:20:00,35881.1,13.7,101092.5,9.8,12.9,71.0,0.0,0.0,12.4
65135,2023-04-20 19:25:00,38522.2,13.6,101090.5,9.7,12.9,71.0,0.0,0.0,12.6
65136,2023-04-20 19:30:00,38932.4,13.6,101097.3,9.7,12.9,71.2,0.0,0.0,12.5
65137,2023-04-20 19:35:00,39416.3,13.6,101093.9,9.9,12.9,72.0,0.0,0.0,12.4
65138,2023-04-20 19:40:00,41796.5,13.6,101096.6,9.8,12.9,71.4,0.0,0.0,12.7
65139,2023-04-20 19:45:00,39616.4,13.7,101094.5,9.8,13.0,71.0,0.0,0.0,13.0
65140,2023-04-20 19:50:00,37894.3,13.8,101093.2,9.8,13.0,70.4,0.0,0.0,12.6
65141,2023-04-20 19:55:00,36623.0,13.8,101092.5,9.9,13.1,71.0,0.0,0.0,12.5
65142,2023-04-20 20:00:00,37525.1,13.8,101092.5,9.9,13.1,71.0,0.0,0.0,13.2
65143,2023-04-20 20:05:00,37178.1,13.7,101091.2,9.8,13.0,70.8,0.0,0.0,13.0
65144,2023-04-20 20:10:00,39553.5,13.8,101087.8,9.8,13.1,70.6,0.0,0.0,13.2
65145,2023-04-20 20:15:00,40909.7,13.8,101088.5,9.7,13.0,70.0,0.0,0.0,13.0
65146,2023-04-20 20:20:00,41153.5,13.9,101091.2,9.6,13.1,69.0,0.0,0.0,12.9
65147,2023-04-20 20:25:00,42833.6,13.9,101089.1,9.6,13.2,68.4,0.0,0.0,13.2
65148,2023-04-20 20:30:00,43558.0,14.0,101091.2,9.6,13.2,67.8,0.0,0.0,12.9
65149,2023-04-20 20:35:00,42588.0,14.1,101090.5,9.5,13.3,67.0,0.0,0.0,13.3
65150,2023-04-20 20:40:00,43076.4,14.1,101100.6,9.5,13.3,67.0,0.0,0.0,13.0
65151,2023-04-20 20:45:00,42773.7,14.1,101102.0,9.5,13.3,67.0,0.0,0.0,13.1
65152,2023-04-20 20:50:00,40675.6,14.1,101104.0,9.5,13.3,67.0,0.0,0.0,12.8
65153,2023-04-20 20:55:00,40673.3,14.2,101108.8,9.6,13.4,67.0,0.0,0.0,13.3
65154,2023-04-20 21:00:00,39591.2,14.2,101110.1,9.5,13.4,66.4,0.0,0.0,13.6
65155,2023-04-20 21:05:00,40149.0,14.3,101116.2,9.6,13.5,66.4,0.0,0.0,13.6
65156,2023-04-20 21:10:00,37073.0,14.3,101118.3,9.7,13.5,67.0,0.0,0.0,13.1
65157,2023-04-20 21:15:00,37217.5,14.3,101125.0,9.7,13.5,66.8,0.0,0.0,13.1
65158,2023-04-20 21:20:00,39370.8,14.3,101126.4,9.7,13.5,67.0,0.0,0.0,13.0
65159,2023-04-20 21:25:00,39321.8,14.2,101118.3,9.6,13.4,67.0,0.0,0.0,13.2
65160,2023-04-20 21:30:00,40399.8,14.1,101122.3,9.6,13.4,67.0,0.0,0.0,13.3
65161,2023-04-20 21:35:00,37179.8,14.1,101130.4,9.6,13.3,67.6,0.0,0.0,13.0
65162,2023-04-20 21:40:00,34374.5,14.0,101132.5,9.6,13.2,68.0,0.0,0.0,13.0
65163,2023-04-20 21:45:00,34704.0,14.0,101131.8,9.6,13.2,68.0,0.0,0.0,12.8
65164,2023-04-20 21:50:00,39284.7,13.9,101127.1,9.5,13.1,68.0,0.0,0.0,13.2
65165,2023-04-20 21:55:00,39532.2,13.9,101129.1,9.5,13.1,68.0,0.0,0.0,12.7
65166,2023-04-20 22:00:00,38491.4,13.8,101134.5,9.5,13.1,68.2,0.0,0.0,13.3
65167,2023-04-20 22:05:00,34905.3,13.8,101137.2,9.4,13.0,68.0,0.0,0.0,13.3
65168,2023-04-20 22:10:00,34877.6,13.8,101142.6,9.3,13.0,67.4,0.0,0.0,13.4
65169,2023-04-20 22:15:00,33348.6,13.8,101142.6,9.3,13.0,67.0,0.0,0.0,13.3
65170,2023-04-20 22:20:00,29444.6,13.9,101154.1,9.1,13.0,65.8,0.0,0.0,13.1
65171,2023-04-20 22:25:00,29382.9,13.9,101157.5,9.1,13.1,65.2,0.0,0.0,13.5
65172,2023-04-20 22:30:00,32839.3,13.9,101163.0,9.1,13.1,65.0,0.0,0.0,13.1
65173,2023-04-20 22:35:00,31611.1,14.0,101158.2,9.1,13.1,64.8,0.0,0.0,13.2
65174,2023-04-20 22:40:00,29159.4,14.0,101167.0,9.1,13.2,65.0,0.0,0.0,13.4
65175,2023-04-20 22:45:00,28575.2,14.0,101167.7,9.1,13.1,64.8,0.0,0.0,13.3
65176,2023-04-20 22:50:00,28467.3,14.0,101173.8,9.0,13.2,64.0,0.0,0.0,13.6
65177,2023-04-20 22:55:00,25639.4,14.1,101179.2,9.0,13.2,64.0,0.0,0.0,13.4
65178,2023-04-20 23:00:00,25173.3,14.1,101177.2,9.0,13.2,64.0,0.0,0.0,13.1
65179,2023-04-20 23:05:00,24966.5,14.1,101177.9,9.0,13.2,64.0,0.0,0.0,13.4
65180,2023-04-20 23:10:00,26826.5,14.1,101181.9,9.0,13.2,64.0,0.0,0.0,13.9
65181,2023-04-20 23:15:00,23693.0,14.0,101184.6,8.8,13.1,63.4,0.0,0.0,13.3
65182,2023-04-20 23:20:00,23647.0,14.0,101188.0,8.8,13.1,63.4,0.0,0.0,13.5
65183,2023-04-20 23:25:00,24849.7,14.0,101186.0,8.9,13.1,63.8,0.0,0.0,13.5
65184,2023-04-20 23:30:00,25743.8,13.9,101187.3,8.9,13.1,64.0,0.0,0.0,13.6
65185,2023-04-20 23:35:00,26414.3,13.9,101191.4,8.9,13.1,64.4,0.0,0.0,13.8
65186,2023-04-20 23:40:00,23812.0,13.9,101190.7,9.1,13.0,65.6,0.0,0.0,13.7
65187,2023-04-20 23:45:00,24732.1,13.8,101193.4,9.1,12.9,66.4,0.0,0.0,13.4
65188,2023-04-20 23:50:00,25005.8,13.7,101189.4,9.2,12.9,67.0,0.0,0.0,13.1
65189,2023-04-20 23:55:00,28839.6,13.6,101185.3,9.4,12.8,68.8,0.0,0.0,13.6
65190,2023-04-21 0:00:00,25804.3,13.5,101183.3,9.5,12.7,70.2,0.0,0.0,13.4
65191,2023-04-21 0:05:00,26866.7,13.3,101182.6,9.5,12.6,71.2,0.0,0.0,13.3
65192,2023-04-21 0:10:00,26368.9,13.2,101177.2,9.3,12.4,71.2,0.0,0.0,12.7
65193,2023-04-21 0:15:00,25991.2,13.2,101167.0,9.4,12.4,72.0,0.0,0.0,12.5
65194,2023-04-21 0:20:00,26612.8,13.1,101162.3,9.5,12.3,72.6,0.0,0.0,12.8
65195,2023-04-21 0:25:00,25925.0,13.0,101163.0,9.5,12.2,73.4,0.0,0.0,12.8
65196,2023-04-21 0:30:00,24123.0,12.9,101169.0,9.4,12.1,73.6,0.0,0.0,12.7
65197,2023-04-21 0:35:00,23574.4,12.8,101173.1,9.5,12.1,74.6,0.0,0.0,12.8
65198,2023-04-21 0:40:00,24993.2,12.7,101176.5,9.5,12.0,75.2,0.0,0.0,12.7
65199,2023-04-21 0:45:00,24524.3,12.6,101179.9,9.5,11.9,76.2,0.0,0.0,12.6
65200,2023-04-21 0:50:00,24630.0,12.5,101185.3,9.7,11.8,78.4,0.0,0.0,12.5
65201,2023-04-21 0:55:00,25642.5,12.3,101179.2,9.8,11.7,80.0,0.0,0.0,12.3
65202,2023-04-21 1:00:00,26778.1,12.1,101169.7,9.7,11.5,81.0,0.0,0.0,12.1
65203,2023-04-21 1:05:00,26920.1,12.0,101158.9,9.6,11.3,81.2,0.0,0.0,11.9
65204,2023-04-21 1:10:00,25402.9,12.0,101165.0,9.5,11.3,80.6,0.0,0.0,12.0
65205,2023-04-21 1:15:00,26381.5,12.0,101171.1,9.5,11.4,80.0,0.0,0.0,12.0
65206,2023-04-21 1:20:00,25192.3,12.0,101171.1,9.6,11.4,80.8,0.0,0.0,12.0
65207,2023-04-21 1:25:00,23866.6,12.0,101173.8,9.7,11.4,82.2,0.0,0.0,12.0
65208,2023-04-21 1:30:00,23139.4,11.8,101173.8,9.8,11.3,83.6,0.0,0.0,11.8
65209,2023-04-21 1:35:00,22686.7,11.7,101171.8,9.8,11.1,84.2,0.0,0.0,11.7
65210,2023-04-21 1:40:00,22258.6,11.6,101177.2,9.6,11.0,84.0,0.0,0.0,11.6
65211,2023-04-21 1:45:00,23136.3,11.6,101180.6,9.5,10.9,83.6,0.0,0.0,11.6
65212,2023-04-21 1:50:00,25868.2,11.6,101179.9,9.6,11.0,83.0,0.0,0.0,11.6
65213,2023-04-21 1:55:00,25771.7,11.7,101175.8,9.6,11.1,83.2,0.0,0.0,11.7
65214,2023-04-21 2:00:00,25585.1,11.7,101178.5,9.7,11.1,83.8,0.0,0.0,11.7
65215,2023-04-21 2:05:00,23590.3,11.6,101174.5,9.7,11.0,84.2,0.0,0.0,11.6
65216,2023-04-21 2:10:00,23279.7,11.5,101175.1,9.7,10.9,85.2,0.0,0.0,11.5
65217,2023-04-21 2:15:00,23587.9,11.4,101175.8,9.7,10.8,86.4,0.0,0.0,11.4
65218,2023-04-21 2:20:00,21911.7,11.3,101176.5,9.7,10.7,86.4,0.0,0.0,11.3
65219,2023-04-21 2:25:00,20348.5,11.2,101172.4,9.7,10.7,87.0,0.0,0.0,11.2
65220,2023-04-21 2:30:00,20244.3,11.2,101174.5,9.8,10.7,88.0,0.0,0.0,11.2
65221,2023-04-21 2:35:00,19783.9,11.2,101177.2,9.7,10.6,87.4,0.0,0.0,11.2
